569,569
569,569
569,569
3260,3260
3260,3260
3260,3260
3260,3260
3260,3260
3260,3260
3260,3260
3260,3260
2786,2786
2786,2786
2786,2786
2786,2786
2786,2786
2786,2786
2786,2786
2786,2786
797,797
797,797
797,797
797,797
797,797
797,797
797,797
797,797
193,193
193,193
193,193
193,193
193,193
193,193
193,193
193,193
1919,1919
1919,1919
1919,1919
1919,1919
1919,1919
1919,1919
1919,1919
1919,1919
1062,1062
1062,1062
1062,1062
1062,1062
1062,1062
1062,1062
1062,1062
1062,1062
821,821
821,821
821,821
821,821
1974,1974
1974,1974
1974,1974
1974,1974
2879,2879
2879,2879
2879,2879
2879,2879
2393,2393
2393,2393
2393,2393
2393,2393
2882,2882
2882,2882
2882,2882
2882,2882
535,535
535,535
535,535
535,535
2094,2094
2094,2094
2094,2094
2094,2094
1426,1426
1426,1426
1426,1426
1426,1426
1333,1333
1333,1333
1333,1333
1333,1333
2240,2240
2240,2240
2240,2240
2240,2240
56,56
56,56
56,56
56,56
3046,3046
3046,3046
3046,3046
3046,3046
1476,1476
1476,1476
1476,1476
1476,1476
1339,1339
1339,1339
1339,1339
1339,1339
2447,2447
2447,2447
2447,2447
2447,2447
296,296
296,296
296,296
296,296
910,910
910,910
1227,1227
1227,1227
3110,3110
3110,3110
2474,2474
2474,2474
648,648
648,648
1481,1481
1481,1481
2617,2617
2617,2617
2647,2647
2647,2647
2402,2402
2402,2402
1534,1534
1534,1534
2868,2868
2868,2868
1438,1438
1438,1438
452,452
452,452
807,807
807,807
1435,1435
1435,1435
2319,2319
2319,2319
1915,1915
1915,1915
1320,1320
1320,1320
33,33
33,33
2865,2865
2865,2865
632,632
632,632
2513,2513
2513,2513
1977,1977
1977,1977
650,650
650,650
2055,2055
2055,2055
2277,2277
2277,2277
2304,2304
2304,2304
1197,1197
1197,1197
1756,1756
1756,1756
3253,3253
3253,3253
331,331
331,331
289,289
289,289
2154,2154
885,885
2935,2935
2110,2110
1029,1029
1874,1874
1212,1212
1722,1722
886,886
2775,2775
2150,2150
1143,1143
1026,1026
403,403
1092,1092
2804,2804
2594,2594
2466,2466
561,561
2099,2099
757,757
2773,2773
319,319
1063,1063
1645,1645
2090,2090
2549,2549
375,375
3220,3220
2037,2037
2298,2298
1584,1584
641,641
268,268
2337,2337
733,733
2388,2388
2437,2437
2308,2308
939,939
2687,2687
1461,1461
952,952
1847,1847
1789,1789
2789,2789
1651,1651
1703,1703
3050,3050
3015,3015
2156,2156
756,756
233,233
3281,3281
2662,2662
1409,1409
1100,1100
2288,2288
723,723
1637,1637
2649,2649
583,583
2761,2761
17,17
17,0
3312,0
2761,0
568,0
583,0
2746,0
2649,0
680,0
1637,0
1692,0
723,0
2606,0
2288,0
1041,0
1100,0
2229,0
1409,0
1920,0
2662,0
667,0
3281,0
48,0
233,0
3096,0
756,0
2573,0
2156,0
1173,0
3015,0
314,0
3050,0
279,0
1703,0
1626,0
1651,0
1678,0
2789,0
540,0
1789,0
1540,0
1847,0
1482,0
952,0
2377,0
1461,0
1868,0
2687,0
642,0
939,0
2390,0
2308,0
1021,0
2437,0
892,0
2388,0
941,0
733,0
2596,0
2337,0
992,0
268,0
3061,0
641,0
2688,0
1584,0
1745,0
2298,0
1031,0
2037,0
1292,0
3220,0
109,0
375,0
2954,0
2549,0
780,0
2090,0
1239,0
1645,0
1684,0
1063,0
2266,0
319,0
3010,0
2773,0
556,0
757,0
2572,0
2099,0
1230,0
561,0
2768,0
2466,0
863,0
2594,0
735,0
2804,0
525,0
1092,0
2237,0
403,0
2926,0
1026,0
2303,0
1143,0
2186,0
2150,0
1179,0
2775,0
554,0
886,0
2443,0
1722,0
1607,0
1212,0
2117,0
1874,0
1455,0
1029,0
2300,0
2110,0
1219,0
2935,0
394,0
885,0
2444,0
2154,0
1175,0
